,Zh (dBZ),Zdr (dB),Ldr (dB),Kdp (deg km-1),Ah (dBZ/km),Adr (dB/km),R (mm/hr)
3935,45.976299243309725,2.1037653968002985,-29.640936973353806,0.426497894666402,0.005994822780315655,0.0014942860686454808,8.318861838076979
3936,42.30187518064035,1.2751862718530367,-33.425997936320975,0.2792744980809174,0.004993268358678666,0.0007532578034683728,13.321566989809837
3937,40.63045467278299,1.0397330038605603,-34.93118589480843,0.21661815922550637,0.004695252378280859,0.0005537892875259525,17.00089392124286
3938,35.72253661733207,0.6980349962206689,-37.91153335971067,0.08414731991770026,0.0026956743258477796,0.00020160482859554784,14.806106168238077
3939,35.56120448760069,0.752306112018628,-37.32573872100856,0.07880138694791361,0.002400400148479254,0.00019057118885710232,12.988472684993534
3940,36.58612375346962,0.8805178863040053,-36.15304927307152,0.09313075769121346,0.0024113130683361276,0.00023059772518312918,11.009653682094951
3941,33.47934534488652,0.7002536664852592,-37.85197326207803,0.05017002712604854,0.0016639611973307432,0.00012022597597324434,9.885492951345377
3942,31.631258685667717,0.5924397337543611,-39.15429676574093,0.03466522457033019,0.0012939364017169753,8.160323400800652e-05,7.9696145498319835
3943,29.108287443721977,0.4472779366635953,-41.25177716236244,0.020963126942030515,0.001058541208240153,4.821685457004343e-05,8.380606559380409
3944,29.988088316382413,0.4769689723103441,-40.73888615414299,0.025284664656831515,0.0012375374500576825,5.841847862175678e-05,9.9795806334294
3945,30.4164285432838,0.4381012687583229,-41.44096971650377,0.02843915685537084,0.0014194055659409682,6.53293083740685e-05,10.743275451630339
3946,28.53810582546863,0.3831683084153158,-42.43244696968014,0.019057891581814444,0.0011235999359383076,4.3402675576266264e-05,9.916842098581728
3947,19.006377758922778,0.33184429265767657,-43.57692755539182,0.0021869601814196596,0.0001436835182440045,4.942132901621858e-06,1.3159993943975925
3948,20.711674210686056,0.4169521252979081,-41.76364034727286,0.0030864258983331013,0.00017238632756608375,7.064942642707935e-06,1.5192587657150378
3949,16.625181122227488,0.336705958810539,-43.466585165126475,0.0012600201615182438,8.138858877509818e-05,2.849565309423336e-06,0.7350534768699465
3950,22.164315812323082,0.4132483124604215,-41.9215354406996,0.0043057467796592626,0.0002205406863121003,9.854617198296029e-06,1.6431906693619323
3951,18.754323924357685,0.3077218388321933,-44.18705612078276,0.00209494019870591,0.00014591104411377096,4.716929500105804e-06,1.3683425341031479
3952,21.289249138426047,0.42903556367973383,-41.56026870246305,0.003499861308684433,0.00018595399563102696,8.026891395145747e-06,1.5426634220185027
